,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
11238,11239,4/18/2012,2,1,4,11,0,3,1,3,0.46,0.4545,0.47,0.2537,119
11239,11240,4/18/2012,2,1,4,12,0,3,1,3,0.46,0.4545,0.51,0.1045,110
11240,11241,4/18/2012,2,1,4,13,0,3,1,3,0.46,0.4545,0.59,0.0,64
11241,11242,4/18/2012,2,1,4,14,0,3,1,3,0.44,0.4394,0.72,0.1045,51
11242,11243,4/18/2012,2,1,4,15,0,3,1,3,0.42,0.4242,0.77,0.19399999999999998,98
11243,11244,4/18/2012,2,1,4,16,0,3,1,2,0.42,0.4242,0.77,0.2239,235
11244,11245,4/18/2012,2,1,4,17,0,3,1,2,0.42,0.4242,0.77,0.19399999999999998,488
11245,11246,4/18/2012,2,1,4,18,0,3,1,2,0.42,0.4242,0.77,0.0,505
11246,11247,4/18/2012,2,1,4,19,0,3,1,2,0.42,0.4242,0.77,0.1343,368
11247,11248,4/18/2012,2,1,4,20,0,3,1,2,0.42,0.4242,0.77,0.1045,260
11248,11249,4/18/2012,2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,189
11249,11250,4/18/2012,2,1,4,22,0,3,1,2,0.42,0.4242,0.77,0.0896,162
11250,11251,4/18/2012,2,1,4,23,0,3,1,2,0.42,0.4242,0.77,0.0,70
11251,11252,4/19/2012,2,1,4,0,0,4,1,3,0.42,0.4242,0.77,0.0,25
11252,11253,4/19/2012,2,1,4,1,0,4,1,3,0.42,0.4242,0.77,0.1045,13
11253,11254,4/19/2012,2,1,4,2,0,4,1,2,0.42,0.4242,0.77,0.0,6
11254,11255,4/19/2012,2,1,4,3,0,4,1,2,0.42,0.4242,0.77,0.0,4
11255,11256,4/19/2012,2,1,4,4,0,4,1,2,0.42,0.4242,0.71,0.0,4
11256,11257,4/19/2012,2,1,4,5,0,4,1,1,0.4,0.4091,0.82,0.0,30
11257,11258,4/19/2012,2,1,4,6,0,4,1,2,0.4,0.4091,0.82,0.1045,120
11258,11259,4/19/2012,2,1,4,7,0,4,1,2,0.4,0.4091,0.82,0.1343,406
11259,11260,4/19/2012,2,1,4,8,0,4,1,2,0.42,0.4242,0.82,0.1045,677
11260,11261,4/19/2012,2,1,4,9,0,4,1,2,0.46,0.4545,0.72,0.0,301
11261,11262,4/19/2012,2,1,4,10,0,4,1,1,0.48,0.4697,0.63,0.0896,189
11262,11263,4/19/2012,2,1,4,11,0,4,1,1,0.52,0.5,0.48,0.0,229
11263,11264,4/19/2012,2,1,4,12,0,4,1,1,0.54,0.5152,0.49,0.0,264
11264,11265,4/19/2012,2,1,4,13,0,4,1,1,0.56,0.5303,0.46,0.0,238
11265,11266,4/19/2012,2,1,4,14,0,4,1,1,0.58,0.5455,0.43,0.0,237
11266,11267,4/19/2012,2,1,4,15,0,4,1,1,0.6,0.6212,0.43,0.0,262
11267,11268,4/19/2012,2,1,4,16,0,4,1,1,0.62,0.6212,0.41,0.1045,387
11268,11269,4/19/2012,2,1,4,17,0,4,1,1,0.6,0.6212,0.43,0.0896,748
11269,11270,4/19/2012,2,1,4,18,0,4,1,1,0.6,0.6212,0.43,0.0896,776
11270,11271,4/19/2012,2,1,4,19,0,4,1,1,0.58,0.5455,0.46,0.1343,586
11271,11272,4/19/2012,2,1,4,20,0,4,1,1,0.56,0.5303,0.49,0.2239,404
11272,11273,4/19/2012,2,1,4,21,0,4,1,1,0.52,0.5,0.55,0.1045,267
11273,11274,4/19/2012,2,1,4,22,0,4,1,1,0.52,0.5,0.59,0.19399999999999998,248
11274,11275,4/19/2012,2,1,4,23,0,4,1,1,0.5,0.4848,0.63,0.1045,144
11275,11276,4/20/2012,2,1,4,0,0,5,1,1,0.48,0.4697,0.67,0.1045,64
11276,11277,4/20/2012,2,1,4,1,0,5,1,1,0.46,0.4545,0.82,0.19399999999999998,25
11277,11278,4/20/2012,2,1,4,2,0,5,1,1,0.44,0.4394,0.88,0.19399999999999998,21
11278,11279,4/20/2012,2,1,4,3,0,5,1,1,0.44,0.4394,0.88,0.1045,10
11279,11280,4/20/2012,2,1,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,3
11280,11281,4/20/2012,2,1,4,5,0,5,1,1,0.42,0.4242,0.94,0.0,25
11281,11282,4/20/2012,2,1,4,6,0,5,1,1,0.42,0.4242,0.88,0.0,113
11282,11283,4/20/2012,2,1,4,7,0,5,1,1,0.42,0.4242,0.94,0.0,359
11283,11284,4/20/2012,2,1,4,8,0,5,1,1,0.44,0.4394,0.94,0.0,700
11284,11285,4/20/2012,2,1,4,9,0,5,1,1,0.46,0.4545,0.88,0.0896,359
11285,11286,4/20/2012,2,1,4,10,0,5,1,1,0.5,0.4848,0.77,0.19399999999999998,237
11286,11287,4/20/2012,2,1,4,11,0,5,1,1,0.54,0.5152,0.68,0.1642,254
11287,11288,4/20/2012,2,1,4,12,0,5,1,1,0.58,0.5455,0.53,0.19399999999999998,362
11288,11289,4/20/2012,2,1,4,13,0,5,1,1,0.62,0.6212,0.43,0.19399999999999998,381
11289,11290,4/20/2012,2,1,4,14,0,5,1,1,0.64,0.6212,0.44,0.2239,394
11290,11291,4/20/2012,2,1,4,15,0,5,1,1,0.64,0.6212,0.47,0.19399999999999998,407
11291,11292,4/20/2012,2,1,4,16,0,5,1,1,0.66,0.6212,0.44,0.19399999999999998,580
11292,11293,4/20/2012,2,1,4,17,0,5,1,1,0.64,0.6212,0.47,0.2836,819
11293,11294,4/20/2012,2,1,4,18,0,5,1,1,0.62,0.6212,0.5,0.2836,668
11294,11295,4/20/2012,2,1,4,19,0,5,1,1,0.6,0.6212,0.53,0.19399999999999998,492
11295,11296,4/20/2012,2,1,4,20,0,5,1,1,0.58,0.5455,0.56,0.1642,341
11296,11297,4/20/2012,2,1,4,21,0,5,1,1,0.56,0.5303,0.68,0.1343,287
11297,11298,4/20/2012,2,1,4,22,0,5,1,1,0.54,0.5152,0.68,0.2537,202
11298,11299,4/20/2012,2,1,4,23,0,5,1,1,0.52,0.5,0.72,0.1343,187
11299,11300,4/21/2012,2,1,4,0,0,6,0,1,0.52,0.5,0.77,0.2239,142
11300,11301,4/21/2012,2,1,4,1,0,6,0,1,0.52,0.5,0.77,0.2239,88
11301,11302,4/21/2012,2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,81
11302,11303,4/21/2012,2,1,4,3,0,6,0,1,0.5,0.4848,0.82,0.2239,29
11303,11304,4/21/2012,2,1,4,4,0,6,0,1,0.5,0.4848,0.82,0.2537,9
11304,11305,4/21/2012,2,1,4,5,0,6,0,1,0.5,0.4848,0.82,0.2537,1
11305,11306,4/21/2012,2,1,4,6,0,6,0,1,0.5,0.4848,0.82,0.2239,31
11306,11307,4/21/2012,2,1,4,7,0,6,0,1,0.5,0.4848,0.82,0.2836,76
11307,11308,4/21/2012,2,1,4,8,0,6,0,1,0.52,0.5,0.81,0.2537,201
11308,11309,4/21/2012,2,1,4,9,0,6,0,1,0.54,0.5152,0.77,0.1642,331
11309,11310,4/21/2012,2,1,4,10,0,6,0,1,0.6,0.6061,0.64,0.2836,482
11310,11311,4/21/2012,2,1,4,11,0,6,0,1,0.62,0.6061,0.61,0.3284,608
11311,11312,4/21/2012,2,1,4,12,0,6,0,1,0.64,0.6212,0.57,0.2239,640
11312,11313,4/21/2012,2,1,4,13,0,6,0,1,0.66,0.6212,0.54,0.2239,649
11313,11314,4/21/2012,2,1,4,14,0,6,0,1,0.7,0.6364,0.45,0.2836,609
11314,11315,4/21/2012,2,1,4,15,0,6,0,1,0.72,0.6515,0.39,0.2537,628
11315,11316,4/21/2012,2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,639
11316,11317,4/21/2012,2,1,4,17,0,6,0,2,0.74,0.6515,0.3,0.3881,568
11317,11318,4/21/2012,2,1,4,18,0,6,0,2,0.68,0.6364,0.47,0.4925,416
11318,11319,4/21/2012,2,1,4,19,0,6,0,3,0.56,0.5303,0.73,0.4925,54
11319,11320,4/21/2012,2,1,4,20,0,6,0,3,0.5,0.4848,0.82,0.2985,39
11320,11321,4/21/2012,2,1,4,21,0,6,0,3,0.5,0.4848,0.82,0.3881,102
11321,11322,4/21/2012,2,1,4,22,0,6,0,1,0.48,0.4697,0.82,0.2985,110
11322,11323,4/21/2012,2,1,4,23,0,6,0,2,0.46,0.4545,0.82,0.2836,91
11323,11324,4/22/2012,2,1,4,0,0,0,0,2,0.46,0.4545,0.82,0.19399999999999998,117
11324,11325,4/22/2012,2,1,4,1,0,0,0,2,0.46,0.4545,0.82,0.3284,73
11325,11326,4/22/2012,2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836,56
11326,11327,4/22/2012,2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,40
11327,11328,4/22/2012,2,1,4,4,0,0,0,2,0.44,0.4394,0.77,0.1642,7
11328,11329,4/22/2012,2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239,6
11329,11330,4/22/2012,2,1,4,6,0,0,0,2,0.44,0.4394,0.72,0.3284,12
11330,11331,4/22/2012,2,1,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,24
11331,11332,4/22/2012,2,1,4,8,0,0,0,3,0.4,0.4091,0.82,0.2537,51
11332,11333,4/22/2012,2,1,4,9,0,0,0,3,0.4,0.4091,0.82,0.2537,79
11333,11334,4/22/2012,2,1,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,68
11334,11335,4/22/2012,2,1,4,11,0,0,0,3,0.38,0.3939,0.87,0.2985,77
11335,11336,4/22/2012,2,1,4,12,0,0,0,3,0.38,0.3939,0.87,0.3284,61
11336,11337,4/22/2012,2,1,4,13,0,0,0,3,0.38,0.3939,0.82,0.3582,52
11337,11338,4/22/2012,2,1,4,14,0,0,0,3,0.38,0.3939,0.87,0.3284,53
11338,11339,4/22/2012,2,1,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881,38
11339,11340,4/22/2012,2,1,4,16,0,0,0,3,0.38,0.3939,0.87,0.4478,36
11340,11341,4/22/2012,2,1,4,17,0,0,0,3,0.36,0.3182,0.93,0.4478,27
11341,11342,4/22/2012,2,1,4,18,0,0,0,3,0.36,0.3182,0.93,0.4478,39
11342,11343,4/22/2012,2,1,4,19,0,0,0,3,0.36,0.3182,0.87,0.5224,35
11343,11344,4/22/2012,2,1,4,20,0,0,0,3,0.36,0.3333,0.93,0.4179,35
11344,11345,4/22/2012,2,1,4,21,0,0,0,3,0.36,0.3333,0.87,0.3881,11
11345,11346,4/22/2012,2,1,4,22,0,0,0,3,0.34,0.2879,0.87,0.5224,13
11346,11347,4/22/2012,2,1,4,23,0,0,0,3,0.36,0.3182,0.81,0.4627,17
11347,11348,4/23/2012,2,1,4,0,0,1,1,3,0.36,0.3333,0.81,0.4179,6
11348,11349,4/23/2012,2,1,4,1,0,1,1,3,0.34,0.303,0.87,0.3582,2
11349,11350,4/23/2012,2,1,4,2,0,1,1,2,0.32,0.303,0.87,0.3284,4
11350,11351,4/23/2012,2,1,4,3,0,1,1,2,0.32,0.303,0.81,0.2836,1
11351,11352,4/23/2012,2,1,4,4,0,1,1,3,0.3,0.2879,0.81,0.2836,3
11352,11353,4/23/2012,2,1,4,5,0,1,1,3,0.3,0.2879,0.81,0.2836,14
11353,11354,4/23/2012,2,1,4,6,0,1,1,2,0.3,0.2727,0.81,0.2985,45
11354,11355,4/23/2012,2,1,4,7,0,1,1,3,0.3,0.2879,0.81,0.2537,207
11355,11356,4/23/2012,2,1,4,8,0,1,1,2,0.3,0.2727,0.75,0.3284,482
11356,11357,4/23/2012,2,1,4,9,0,1,1,2,0.3,0.2727,0.75,0.3881,272
11357,11358,4/23/2012,2,1,4,10,0,1,1,2,0.32,0.303,0.7,0.3284,100
11358,11359,4/23/2012,2,1,4,11,0,1,1,2,0.32,0.2879,0.7,0.3582,101
11359,11360,4/23/2012,2,1,4,12,0,1,1,3,0.34,0.303,0.71,0.3582,129
11360,11361,4/23/2012,2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,107
11361,11362,4/23/2012,2,1,4,14,0,1,1,3,0.36,0.3182,0.62,0.4478,114
11362,11363,4/23/2012,2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,112
11363,11364,4/23/2012,2,1,4,16,0,1,1,3,0.3,0.2727,0.81,0.3582,103
11364,11365,4/23/2012,2,1,4,17,0,1,1,3,0.3,0.2727,0.82,0.3284,232
11365,11366,4/23/2012,2,1,4,18,0,1,1,3,0.32,0.3333,0.81,0.1343,379
11366,11367,4/23/2012,2,1,4,19,0,1,1,2,0.34,0.3182,0.76,0.2239,298
11367,11368,4/23/2012,2,1,4,20,0,1,1,2,0.32,0.3182,0.76,0.1642,203
11368,11369,4/23/2012,2,1,4,21,0,1,1,2,0.32,0.303,0.81,0.2239,152
11369,11370,4/23/2012,2,1,4,22,0,1,1,1,0.32,0.3182,0.76,0.19399999999999998,89
11370,11371,4/23/2012,2,1,4,23,0,1,1,1,0.32,0.3182,0.76,0.1642,59
11371,11372,4/24/2012,2,1,4,0,0,2,1,2,0.32,0.3333,0.76,0.1343,13
11372,11373,4/24/2012,2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,7
11373,11374,4/24/2012,2,1,4,2,0,2,1,1,0.32,0.3182,0.81,0.19399999999999998,3
11374,11375,4/24/2012,2,1,4,3,0,2,1,1,0.32,0.303,0.81,0.2239,2
11375,11376,4/24/2012,2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.19399999999999998,3
11376,11377,4/24/2012,2,1,4,5,0,2,1,1,0.3,0.2879,0.7,0.19399999999999998,22
11377,11378,4/24/2012,2,1,4,6,0,2,1,1,0.3,0.2879,0.7,0.2239,120
11378,11379,4/24/2012,2,1,4,7,0,2,1,1,0.32,0.303,0.66,0.2836,390
11379,11380,4/24/2012,2,1,4,8,0,2,1,1,0.34,0.3182,0.61,0.2537,611
11380,11381,4/24/2012,2,1,4,9,0,2,1,1,0.4,0.4091,0.47,0.3582,308
11381,11382,4/24/2012,2,1,4,10,0,2,1,1,0.42,0.4242,0.47,0.2985,162
11382,11383,4/24/2012,2,1,4,11,0,2,1,1,0.46,0.4545,0.31,0.3881,184
11383,11384,4/24/2012,2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,224
11384,11385,4/24/2012,2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,224
11385,11386,4/24/2012,2,1,4,14,0,2,1,1,0.5,0.4848,0.25,0.3881,216
11386,11387,4/24/2012,2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,236
11387,11388,4/24/2012,2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.19399999999999998,362
11388,11389,4/24/2012,2,1,4,17,0,2,1,1,0.52,0.5,0.22,0.3881,691
11389,11390,4/24/2012,2,1,4,18,0,2,1,1,0.5,0.4848,0.18,0.0,632
11390,11391,4/24/2012,2,1,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,482
11391,11392,4/24/2012,2,1,4,20,0,2,1,1,0.48,0.4697,0.21,0.3284,285
11392,11393,4/24/2012,2,1,4,21,0,2,1,2,0.46,0.4545,0.28,0.1642,226
11393,11394,4/24/2012,2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,157
11394,11395,4/24/2012,2,1,4,23,0,2,1,1,0.42,0.4242,0.38,0.0896,73
11395,11396,4/25/2012,2,1,4,0,0,3,1,1,0.44,0.4394,0.38,0.0,36
11396,11397,4/25/2012,2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0.0,25
11397,11398,4/25/2012,2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0.0,7
11398,11399,4/25/2012,2,1,4,3,0,3,1,1,0.32,0.3333,0.7,0.0896,3
11399,11400,4/25/2012,2,1,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,6
11400,11401,4/25/2012,2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0.0,24
11401,11402,4/25/2012,2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0.0,106
11402,11403,4/25/2012,2,1,4,7,0,3,1,1,0.34,0.3636,0.71,0.0,389
11403,11404,4/25/2012,2,1,4,8,0,3,1,1,0.36,0.3636,0.76,0.0896,654
11404,11405,4/25/2012,2,1,4,9,0,3,1,1,0.42,0.4242,0.54,0.0,321
11405,11406,4/25/2012,2,1,4,10,0,3,1,1,0.52,0.5,0.34,0.0,182
11406,11407,4/25/2012,2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,219
11407,11408,4/25/2012,2,1,4,12,0,3,1,1,0.54,0.5152,0.28,0.2836,269
11408,11409,4/25/2012,2,1,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,228
11409,11410,4/25/2012,2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582,223
11410,11411,4/25/2012,2,1,4,15,0,3,1,1,0.58,0.5455,0.19,0.1642,229
11411,11412,4/25/2012,2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,376
11412,11413,4/25/2012,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,732
11413,11414,4/25/2012,2,1,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,709
11414,11415,4/25/2012,2,1,4,19,0,3,1,1,0.6,0.5909,0.2,0.19399999999999998,543
11415,11416,4/25/2012,2,1,4,20,0,3,1,1,0.56,0.5303,0.22,0.0896,380
11416,11417,4/25/2012,2,1,4,21,0,3,1,1,0.52,0.5,0.52,0.1343,239
11417,11418,4/25/2012,2,1,4,22,0,3,1,1,0.5,0.4848,0.51,0.0,192
11418,11419,4/25/2012,2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896,104
11419,11420,4/26/2012,2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0.0,43
11420,11421,4/26/2012,2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896,23
11421,11422,4/26/2012,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045,13
11422,11423,4/26/2012,2,1,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896,6
11423,11424,4/26/2012,2,1,4,4,0,4,1,2,0.48,0.4697,0.59,0.0896,3
11424,11425,4/26/2012,2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,17
11425,11426,4/26/2012,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,127
11426,11427,4/26/2012,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,225
11427,11428,4/26/2012,2,1,4,8,0,4,1,3,0.46,0.4545,0.82,0.19399999999999998,362
11428,11429,4/26/2012,2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642,201
11429,11430,4/26/2012,2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642,139
11430,11431,4/26/2012,2,1,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239,151
11431,11432,4/26/2012,2,1,4,12,0,4,1,2,0.52,0.5,0.83,0.1343,204
11432,11433,4/26/2012,2,1,4,13,0,4,1,2,0.5,0.4848,0.82,0.1642,197
11433,11434,4/26/2012,2,1,4,14,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998,169
11434,11435,4/26/2012,2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284,204
11435,11436,4/26/2012,2,1,4,16,0,4,1,2,0.52,0.5,0.83,0.2239,318
11436,11437,4/26/2012,2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642,614
11437,11438,4/26/2012,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998,664
11438,11439,4/26/2012,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239,464
11439,11440,4/26/2012,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.19399999999999998,337
11440,11441,4/26/2012,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,250
11441,11442,4/26/2012,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,183
11442,11443,4/26/2012,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,112
11443,11444,4/27/2012,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,73
11444,11445,4/27/2012,2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,35
11445,11446,4/27/2012,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,22
11446,11447,4/27/2012,2,1,4,3,0,5,1,1,0.44,0.4394,0.47,0.4925,3
11447,11448,4/27/2012,2,1,4,4,0,5,1,1,0.42,0.4242,0.44,0.2537,6
11448,11449,4/27/2012,2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,19
11449,11450,4/27/2012,2,1,4,6,0,5,1,1,0.4,0.4091,0.43,0.2537,120
11450,11451,4/27/2012,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,315
11451,11452,4/27/2012,2,1,4,8,0,5,1,1,0.4,0.4091,0.5,0.0,592
11452,11453,4/27/2012,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,334
11453,11454,4/27/2012,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,236
11454,11455,4/27/2012,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,233
11455,11456,4/27/2012,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,307
11456,11457,4/27/2012,2,1,4,13,0,5,1,1,0.46,0.4545,0.33,0.3881,306
11457,11458,4/27/2012,2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284,300
11458,11459,4/27/2012,2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,324
11459,11460,4/27/2012,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,440
11460,11461,4/27/2012,2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,702
11461,11462,4/27/2012,2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,654
11462,11463,4/27/2012,2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,441
11463,11464,4/27/2012,2,1,4,20,0,5,1,1,0.46,0.4545,0.31,0.2836,289
11464,11465,4/27/2012,2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,208
11465,11466,4/27/2012,2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,158
11466,11467,4/27/2012,2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537,116
11467,11468,4/28/2012,2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,103
11468,11469,4/28/2012,2,1,4,1,0,6,0,1,0.36,0.3333,0.5,0.2985,67
11469,11470,4/28/2012,2,1,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,57
11470,11471,4/28/2012,2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,26
11471,11472,4/28/2012,2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,2
11472,11473,4/28/2012,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,5
11473,11474,4/28/2012,2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.19399999999999998,28
11474,11475,4/28/2012,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,55
11475,11476,4/28/2012,2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,158
11476,11477,4/28/2012,2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0.0,214
11477,11478,4/28/2012,2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,291
11478,11479,4/28/2012,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,358
11479,11480,4/28/2012,2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0.0,381
11480,11481,4/28/2012,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0,389
11481,11482,4/28/2012,2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,440
11482,11483,4/28/2012,2,1,4,15,0,6,0,1,0.42,0.4242,0.41,0.2239,408
11483,11484,4/28/2012,2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.19399999999999998,376
11484,11485,4/28/2012,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,322
11485,11486,4/28/2012,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0.0,90
11486,11487,4/28/2012,2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,139
11487,11488,4/28/2012,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0.0,102
11488,11489,4/28/2012,2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.19399999999999998,84
11489,11490,4/28/2012,2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,83
11490,11491,4/28/2012,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,42
11491,11492,4/29/2012,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,36
11492,11493,4/29/2012,2,1,4,1,0,0,0,2,0.36,0.3485,0.81,0.1343,42
11493,11494,4/29/2012,2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,40
11494,11495,4/29/2012,2,1,4,3,0,0,0,2,0.36,0.3485,0.87,0.19399999999999998,16
11495,11496,4/29/2012,2,1,4,4,0,0,0,2,0.36,0.3485,0.87,0.1343,4
11496,11497,4/29/2012,2,1,4,5,0,0,0,1,0.34,0.3636,0.87,0.0,6
11497,11498,4/29/2012,2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,7
11498,11499,4/29/2012,2,1,4,7,0,0,0,2,0.34,0.3333,0.87,0.1343,27
11499,11500,4/29/2012,2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,107
11500,11501,4/29/2012,2,1,4,9,0,0,0,1,0.4,0.4091,0.71,0.1343,185
11501,11502,4/29/2012,2,1,4,10,0,0,0,1,0.42,0.4242,0.67,0.0896,380
11502,11503,4/29/2012,2,1,4,11,0,0,0,1,0.46,0.4545,0.51,0.0,411
11503,11504,4/29/2012,2,1,4,12,0,0,0,1,0.48,0.4697,0.44,0.1045,584
11504,11505,4/29/2012,2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,595
11505,11506,4/29/2012,2,1,4,14,0,0,0,1,0.54,0.5152,0.34,0.0,653
11506,11507,4/29/2012,2,1,4,15,0,0,0,1,0.56,0.5303,0.37,0.1343,603
11507,11508,4/29/2012,2,1,4,16,0,0,0,1,0.6,0.6061,0.28,0.19399999999999998,587
11508,11509,4/29/2012,2,1,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,522
11509,11510,4/29/2012,2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,487
11510,11511,4/29/2012,2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,375
11511,11512,4/29/2012,2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,243
11512,11513,4/29/2012,2,1,4,21,0,0,0,1,0.52,0.5,0.48,0.1343,204
11513,11514,4/29/2012,2,1,4,22,0,0,0,1,0.5,0.4848,0.45,0.0,108
11514,11515,4/29/2012,2,1,4,23,0,0,0,1,0.48,0.4697,0.59,0.0,82
11515,11516,4/30/2012,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045,48
11516,11517,4/30/2012,2,1,4,1,0,1,1,1,0.42,0.4242,0.77,0.0896,24
11517,11518,4/30/2012,2,1,4,2,0,1,1,1,0.42,0.4242,0.71,0.1343,8
11518,11519,4/30/2012,2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,4
11519,11520,4/30/2012,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,2
11520,11521,4/30/2012,2,1,4,5,0,1,1,1,0.38,0.3939,0.62,0.2537,20
