,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
24295,35,technician,divorced,tertiary,no,1718,yes,yes,cellular,17,nov,74,1,167,16,other,no
24296,49,services,married,secondary,no,1084,yes,no,telephone,17,nov,99,1,-1,0,unknown,no
24297,54,management,married,secondary,yes,5249,yes,no,cellular,17,nov,108,1,-1,0,unknown,no
24298,55,management,married,secondary,no,2410,yes,no,cellular,17,nov,135,1,-1,0,unknown,no
24299,50,management,married,secondary,no,633,no,yes,telephone,17,nov,302,1,111,6,failure,no
24300,42,technician,single,tertiary,no,35,yes,yes,cellular,17,nov,38,1,115,5,other,no
24301,38,entrepreneur,married,secondary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,unknown,no
24302,37,technician,married,tertiary,no,0,yes,no,cellular,17,nov,77,1,-1,0,unknown,no
24303,49,management,married,tertiary,no,17432,no,no,cellular,17,nov,102,1,-1,0,unknown,no
24304,47,blue-collar,married,secondary,no,4403,yes,yes,unknown,17,nov,81,1,-1,0,unknown,no
24305,46,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,127,1,-1,0,unknown,no
24306,52,management,married,tertiary,no,2063,yes,no,cellular,17,nov,114,1,-1,0,unknown,no
24307,42,technician,married,secondary,no,69,yes,yes,cellular,17,nov,55,1,-1,0,unknown,no
24308,33,technician,married,tertiary,no,326,yes,no,cellular,17,nov,238,1,-1,0,unknown,no
24309,47,blue-collar,married,secondary,no,410,yes,yes,cellular,17,nov,179,1,-1,0,unknown,no
24310,51,admin.,married,secondary,no,113,yes,no,cellular,17,nov,84,1,-1,0,unknown,no
24311,56,retired,married,secondary,no,2749,yes,yes,cellular,17,nov,38,1,172,2,failure,no
24312,51,entrepreneur,married,tertiary,no,209,no,no,cellular,17,nov,130,1,111,2,failure,no
24313,55,management,married,tertiary,no,926,yes,no,cellular,17,nov,309,1,-1,0,unknown,no
24314,40,services,single,secondary,no,856,yes,no,telephone,17,nov,70,1,-1,0,unknown,no
24315,50,technician,single,secondary,no,246,yes,no,cellular,17,nov,270,1,123,2,failure,no
24316,48,technician,married,secondary,no,32,yes,yes,cellular,17,nov,110,2,-1,0,unknown,no
24317,54,blue-collar,married,primary,no,209,no,yes,unknown,17,nov,206,1,-1,0,unknown,no
24318,41,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,17,nov,176,1,-1,0,unknown,no
24319,42,technician,married,secondary,no,4466,no,no,cellular,17,nov,158,2,-1,0,unknown,no
24320,54,blue-collar,married,secondary,no,0,no,no,telephone,17,nov,483,1,-1,0,unknown,no
24321,58,management,married,tertiary,no,7387,no,no,telephone,17,nov,85,1,-1,0,unknown,no
24322,50,entrepreneur,married,tertiary,no,5420,yes,no,cellular,17,nov,73,1,-1,0,unknown,no
24323,45,technician,married,secondary,no,1415,yes,no,cellular,17,nov,483,1,116,1,failure,no
24324,46,technician,single,tertiary,no,1448,no,no,cellular,17,nov,292,1,-1,0,unknown,no
24325,49,admin.,married,secondary,no,272,yes,yes,cellular,17,nov,108,1,-1,0,unknown,no
24326,40,services,divorced,secondary,no,5766,yes,yes,cellular,17,nov,68,2,173,1,failure,no
24327,30,management,married,tertiary,no,101,yes,no,cellular,17,nov,348,1,123,1,failure,no
24328,50,management,married,tertiary,no,4,yes,yes,telephone,17,nov,105,3,-1,0,unknown,no
24329,58,management,divorced,tertiary,no,0,no,no,cellular,17,nov,107,1,-1,0,unknown,no
24330,39,management,married,tertiary,no,500,yes,no,cellular,17,nov,257,1,178,2,other,no
24331,36,management,married,tertiary,no,5057,yes,no,cellular,17,nov,70,1,166,10,failure,no
24332,34,student,single,unknown,no,5827,no,no,cellular,17,nov,97,2,-1,0,unknown,no
24333,41,management,single,tertiary,no,3013,yes,no,cellular,17,nov,150,1,-1,0,unknown,no
24334,59,admin.,married,unknown,no,283,no,yes,unknown,17,nov,300,1,-1,0,unknown,no
24335,52,services,married,tertiary,no,3094,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
24336,40,management,married,tertiary,no,5010,no,no,cellular,17,nov,49,1,-1,0,unknown,no
24337,58,admin.,married,secondary,no,4962,no,yes,cellular,17,nov,112,1,-1,0,unknown,no
24338,54,admin.,divorced,secondary,no,7089,no,no,telephone,17,nov,40,1,-1,0,unknown,no
24339,46,blue-collar,married,secondary,no,2348,no,no,cellular,17,nov,182,1,-1,0,unknown,no
24340,50,management,married,tertiary,no,2479,no,no,cellular,17,nov,259,1,-1,0,unknown,no
24341,54,admin.,married,secondary,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown,no
24342,56,retired,married,secondary,no,450,no,no,telephone,17,nov,16,1,-1,0,unknown,no
24343,34,housemaid,married,tertiary,no,1265,yes,no,cellular,17,nov,118,1,164,3,failure,no
24344,57,admin.,single,secondary,no,738,no,no,cellular,17,nov,56,1,-1,0,unknown,no
24345,54,admin.,married,secondary,no,191,yes,yes,telephone,17,nov,44,1,-1,0,unknown,no
24346,48,management,single,tertiary,no,8106,no,no,unknown,17,nov,125,1,111,3,failure,no
24347,45,technician,divorced,secondary,no,30,yes,yes,cellular,17,nov,88,1,-1,0,unknown,no
24348,51,services,divorced,secondary,no,518,yes,no,telephone,17,nov,76,1,-1,0,unknown,no
24349,56,management,married,primary,no,-155,yes,no,cellular,17,nov,282,1,-1,0,unknown,no
24350,59,management,married,tertiary,no,0,no,no,cellular,17,nov,90,2,110,2,failure,no
24351,49,admin.,married,secondary,no,12226,yes,no,cellular,17,nov,96,2,-1,0,unknown,no
24352,52,admin.,divorced,secondary,no,48,no,yes,cellular,17,nov,591,1,-1,0,unknown,no
24353,53,services,married,secondary,no,1364,no,no,cellular,17,nov,508,1,115,1,failure,no
24354,42,self-employed,married,secondary,no,5564,no,no,cellular,17,nov,560,2,-1,0,unknown,no
24355,53,management,single,tertiary,no,720,yes,no,unknown,17,nov,99,1,-1,0,unknown,no
24356,54,management,married,tertiary,no,14107,no,no,cellular,17,nov,98,1,-1,0,unknown,no
24357,56,management,divorced,tertiary,no,2126,yes,no,cellular,17,nov,131,1,-1,0,unknown,no
24358,46,management,single,tertiary,no,46,no,yes,cellular,17,nov,80,1,152,1,failure,no
24359,52,retired,married,secondary,no,5423,no,yes,cellular,17,nov,93,1,115,1,failure,no
24360,41,unemployed,divorced,tertiary,no,-198,yes,no,cellular,17,nov,165,1,-1,0,unknown,no
24361,40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,no
24362,51,blue-collar,married,secondary,no,-355,yes,yes,cellular,17,nov,122,2,-1,0,unknown,no
24363,47,management,married,tertiary,no,3505,no,no,cellular,17,nov,434,2,-1,0,unknown,yes
24364,58,retired,married,secondary,no,8332,no,no,unknown,17,nov,164,2,96,4,failure,no
24365,50,admin.,married,secondary,no,1575,no,no,cellular,17,nov,407,1,-1,0,unknown,no
24366,56,technician,divorced,secondary,no,689,yes,no,cellular,17,nov,110,1,103,4,failure,no
24367,58,management,married,tertiary,no,-565,yes,yes,cellular,17,nov,191,2,-1,0,unknown,no
24368,49,management,divorced,tertiary,no,2370,yes,yes,unknown,17,nov,56,1,103,2,other,no
24369,42,management,single,tertiary,no,328,yes,yes,cellular,17,nov,125,1,-1,0,unknown,no
24370,52,management,married,tertiary,no,2578,no,no,cellular,17,nov,412,1,-1,0,unknown,no
24371,53,admin.,married,secondary,no,1661,yes,yes,cellular,17,nov,85,1,-1,0,unknown,no
24372,49,management,married,tertiary,no,6493,yes,no,telephone,17,nov,180,1,-1,0,unknown,no
24373,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,0,unknown,no
24374,43,technician,single,secondary,no,463,yes,no,cellular,17,nov,266,2,-1,0,unknown,no
24375,59,retired,married,tertiary,no,135,yes,no,unknown,17,nov,94,1,-1,0,unknown,no
24376,45,management,married,tertiary,no,77,yes,no,cellular,17,nov,59,1,-1,0,unknown,no
24377,52,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,125,1,-1,0,unknown,no
24378,50,unemployed,single,secondary,no,2668,no,no,telephone,17,nov,1606,1,-1,0,unknown,no
24379,52,technician,single,secondary,no,1262,no,yes,cellular,17,nov,216,1,-1,0,unknown,no
24380,45,housemaid,married,secondary,no,20187,yes,no,cellular,17,nov,707,1,-1,0,unknown,no
24381,51,services,divorced,secondary,no,135,yes,yes,cellular,17,nov,862,1,-1,0,unknown,no
24382,51,services,married,secondary,no,1191,no,yes,cellular,17,nov,214,1,-1,0,unknown,no
24383,36,self-employed,married,tertiary,no,7343,no,no,cellular,17,nov,78,1,-1,0,unknown,no
24384,58,management,divorced,tertiary,no,315,yes,no,cellular,17,nov,62,2,-1,0,unknown,no
24385,58,management,divorced,tertiary,no,1573,yes,yes,cellular,17,nov,279,1,-1,0,unknown,no
24386,31,admin.,single,tertiary,no,0,no,no,cellular,17,nov,173,1,-1,0,unknown,no
24387,31,admin.,married,tertiary,no,1144,yes,yes,cellular,17,nov,89,1,-1,0,unknown,no
24388,33,management,married,tertiary,no,685,no,no,unknown,17,nov,53,1,-1,0,unknown,no
24389,34,management,single,tertiary,no,621,yes,no,cellular,17,nov,97,1,-1,0,unknown,no
24390,53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,-1,0,unknown,yes
24391,48,blue-collar,married,secondary,no,1039,yes,no,cellular,17,nov,581,1,-1,0,unknown,no
24392,42,management,divorced,tertiary,no,0,no,no,cellular,17,nov,116,1,-1,0,unknown,no
24393,51,technician,married,secondary,no,0,yes,no,cellular,17,nov,70,1,-1,0,unknown,no
24394,46,management,married,secondary,no,1306,yes,no,telephone,17,nov,155,1,-1,0,unknown,no
24395,34,admin.,single,secondary,no,0,yes,no,cellular,17,nov,214,1,174,2,failure,no
24396,45,technician,single,secondary,no,819,no,yes,cellular,17,nov,200,1,-1,0,unknown,no
24397,47,blue-collar,married,secondary,no,33,no,no,telephone,17,nov,27,1,-1,0,unknown,no
24398,31,management,married,tertiary,no,898,no,no,cellular,17,nov,578,1,-1,0,unknown,no
24399,47,management,married,tertiary,no,2919,yes,no,cellular,17,nov,153,1,-1,0,unknown,no
24400,35,management,married,tertiary,no,1108,yes,no,cellular,17,nov,52,1,-1,0,unknown,no
24401,39,management,single,primary,no,0,yes,yes,cellular,17,nov,62,1,-1,0,unknown,no
24402,32,admin.,single,secondary,no,4344,yes,no,cellular,17,nov,79,2,118,3,failure,no
24403,40,technician,married,secondary,no,1952,yes,no,cellular,17,nov,310,1,-1,0,unknown,no
24404,56,management,married,tertiary,no,2551,yes,no,cellular,17,nov,150,2,-1,0,unknown,no
24405,54,technician,married,secondary,no,472,yes,yes,unknown,17,nov,229,2,150,1,failure,no
24406,45,technician,single,secondary,no,1171,yes,no,cellular,17,nov,34,1,-1,0,unknown,no
24407,59,retired,divorced,secondary,no,514,yes,no,cellular,17,nov,573,1,188,1,other,no
24408,30,management,single,tertiary,no,1435,yes,no,cellular,17,nov,104,3,-1,0,unknown,no
24409,41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386,2,-1,0,unknown,no
24410,45,admin.,single,secondary,no,597,no,yes,telephone,17,nov,73,1,-1,0,unknown,no
24411,59,management,married,primary,no,252,yes,yes,cellular,17,nov,138,1,175,2,failure,no
24412,40,technician,married,secondary,no,0,yes,no,cellular,17,nov,74,2,196,1,failure,no
24413,45,management,divorced,tertiary,no,6572,yes,no,cellular,17,nov,42,2,-1,0,unknown,no
24414,46,management,divorced,secondary,no,10,yes,no,cellular,17,nov,273,1,-1,0,unknown,no
24415,45,management,married,secondary,no,4425,no,no,unknown,17,nov,147,1,110,2,failure,no
24416,43,technician,divorced,secondary,no,-36,yes,no,cellular,17,nov,190,1,104,1,failure,no
24417,30,management,single,secondary,no,18,yes,no,cellular,17,nov,294,1,-1,0,unknown,no
24418,46,technician,married,secondary,no,0,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
24419,57,admin.,married,secondary,no,92,no,yes,cellular,17,nov,49,3,-1,0,unknown,no
24420,55,retired,married,secondary,no,4230,no,yes,cellular,17,nov,163,3,-1,0,unknown,no
24421,43,technician,married,secondary,no,0,no,yes,cellular,17,nov,103,2,193,3,failure,no
24422,55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,17,nov,89,2,118,3,failure,no
24423,48,technician,married,secondary,yes,295,no,yes,cellular,17,nov,190,2,-1,0,unknown,no
24424,42,unemployed,married,secondary,no,4544,no,no,cellular,17,nov,77,2,-1,0,unknown,no
24425,49,services,married,secondary,no,202,yes,no,cellular,17,nov,651,2,104,1,failure,yes
24426,49,entrepreneur,married,tertiary,no,313,yes,no,cellular,17,nov,42,2,188,2,failure,no
24427,46,management,married,tertiary,no,716,yes,yes,cellular,17,nov,106,1,-1,0,unknown,no
24428,43,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,nov,105,1,-1,0,unknown,no
24429,39,blue-collar,single,primary,no,419,yes,no,cellular,17,nov,186,1,181,1,failure,no
24430,37,technician,married,secondary,no,344,yes,yes,cellular,17,nov,56,1,-1,0,unknown,no
24431,40,management,single,tertiary,no,0,no,yes,cellular,17,nov,657,1,-1,0,unknown,no
24432,37,entrepreneur,single,tertiary,no,1467,yes,yes,cellular,17,nov,349,1,-1,0,unknown,no
24433,38,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,nov,65,1,-1,0,unknown,no
24434,48,management,married,primary,no,427,no,no,cellular,17,nov,62,1,-1,0,unknown,no
24435,42,technician,married,tertiary,no,14282,yes,no,cellular,17,nov,77,1,103,4,success,no
24436,45,admin.,divorced,secondary,no,0,yes,no,cellular,17,nov,102,1,-1,0,unknown,no
24437,58,admin.,married,secondary,no,3735,no,no,cellular,17,nov,91,2,-1,0,unknown,no
24438,43,admin.,married,tertiary,no,279,yes,no,cellular,17,nov,111,1,-1,0,unknown,no
24439,56,admin.,married,secondary,no,1270,yes,no,cellular,17,nov,80,2,165,2,other,no
24440,58,retired,divorced,secondary,no,-370,no,no,cellular,17,nov,1449,1,-1,0,unknown,no
24441,54,unemployed,single,secondary,no,380,no,no,cellular,17,nov,696,2,-1,0,unknown,yes
24442,35,management,married,tertiary,no,209,yes,no,cellular,17,nov,188,1,-1,0,unknown,no
24443,36,management,married,tertiary,no,441,yes,yes,cellular,17,nov,160,2,-1,0,unknown,no
24444,33,management,married,secondary,no,0,yes,no,cellular,17,nov,407,1,-1,0,unknown,no
24445,43,technician,married,secondary,no,536,yes,no,cellular,17,nov,77,1,-1,0,unknown,no
24446,53,management,divorced,tertiary,no,5187,no,yes,cellular,17,nov,560,2,-1,0,unknown,no
24447,46,self-employed,single,secondary,no,1029,no,no,cellular,17,nov,108,2,-1,0,unknown,no
24448,45,unemployed,single,secondary,no,0,yes,no,cellular,17,nov,113,2,-1,0,unknown,no
24449,44,admin.,married,secondary,no,4826,yes,no,cellular,17,nov,102,1,185,4,other,no
24450,42,services,married,secondary,no,1048,yes,no,cellular,17,nov,71,1,186,1,failure,no
24451,54,services,divorced,secondary,no,2398,yes,no,cellular,17,nov,73,1,-1,0,unknown,no
24452,35,technician,married,secondary,no,0,yes,yes,cellular,17,nov,199,1,-1,0,unknown,no
24453,39,admin.,married,primary,no,0,no,no,cellular,17,nov,106,1,-1,0,unknown,no
24454,42,blue-collar,married,secondary,no,179,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
24455,41,management,married,secondary,no,71,yes,no,cellular,17,nov,64,1,-1,0,unknown,no
24456,32,blue-collar,single,primary,no,1918,yes,no,cellular,17,nov,321,1,-1,0,unknown,no
24457,47,entrepreneur,married,secondary,no,2192,yes,no,cellular,17,nov,134,1,-1,0,unknown,no
24458,45,services,married,secondary,no,4005,yes,no,cellular,17,nov,141,1,-1,0,unknown,no
24459,36,services,married,secondary,no,0,no,no,cellular,17,nov,94,1,-1,0,unknown,no
24460,35,services,single,secondary,no,2223,no,no,cellular,17,nov,499,3,-1,0,unknown,no
24461,41,technician,married,secondary,no,112,yes,no,cellular,17,nov,1081,1,131,1,failure,no
24462,53,admin.,divorced,tertiary,no,493,yes,yes,cellular,17,nov,64,3,-1,0,unknown,no
24463,32,management,single,tertiary,no,0,yes,yes,cellular,17,nov,107,2,-1,0,unknown,no
24464,35,admin.,married,secondary,no,0,yes,no,telephone,17,nov,84,1,-1,0,unknown,no
24465,51,technician,single,secondary,no,17092,no,no,cellular,17,nov,35,1,-1,0,unknown,no
24466,44,services,married,secondary,no,163,yes,no,cellular,17,nov,73,1,-1,0,unknown,no
24467,41,technician,married,secondary,no,3029,yes,no,cellular,17,nov,251,2,-1,0,unknown,no
24468,53,technician,single,secondary,no,6164,yes,no,cellular,17,nov,101,1,-1,0,unknown,no
24469,51,technician,married,secondary,no,563,yes,no,cellular,17,nov,504,1,123,3,failure,no
24470,31,admin.,married,secondary,no,1246,yes,no,cellular,17,nov,111,2,-1,0,unknown,no
24471,58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,-1,0,unknown,no
24472,43,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,229,1,-1,0,unknown,no
24473,36,blue-collar,married,secondary,no,1797,yes,yes,cellular,17,nov,166,1,181,2,failure,no
24474,49,management,married,tertiary,no,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,no
24475,52,technician,married,tertiary,no,3440,yes,no,cellular,17,nov,124,1,131,1,failure,no
24476,36,unemployed,married,secondary,no,16,yes,yes,cellular,17,nov,89,2,-1,0,unknown,no
24477,56,management,married,primary,no,13,no,no,cellular,17,nov,240,1,-1,0,unknown,no
24478,56,management,divorced,tertiary,no,968,no,no,cellular,17,nov,105,1,-1,0,unknown,no
24479,44,management,single,tertiary,no,300,yes,no,cellular,17,nov,48,1,-1,0,unknown,no
24480,58,admin.,married,secondary,no,2747,no,no,cellular,17,nov,907,2,-1,0,unknown,no
24481,57,management,married,tertiary,yes,-24,yes,no,telephone,17,nov,14,1,-1,0,unknown,no
24482,48,services,divorced,secondary,no,361,no,no,cellular,17,nov,287,1,-1,0,unknown,no
24483,32,management,married,tertiary,no,81,yes,no,cellular,17,nov,120,1,-1,0,unknown,no
24484,44,blue-collar,married,secondary,no,508,yes,no,cellular,17,nov,158,1,-1,0,unknown,no
24485,58,management,divorced,secondary,no,321,no,yes,cellular,17,nov,254,2,-1,0,unknown,no
24486,42,entrepreneur,married,tertiary,no,373,no,no,cellular,17,nov,174,1,154,3,failure,no
24487,38,management,married,secondary,no,3840,yes,yes,cellular,17,nov,62,1,-1,0,unknown,no
24488,56,management,divorced,tertiary,no,2096,no,no,cellular,17,nov,209,2,-1,0,unknown,no
24489,45,technician,married,secondary,no,2020,yes,no,cellular,17,nov,62,1,131,1,failure,no
24490,35,entrepreneur,married,secondary,no,24,yes,no,cellular,17,nov,128,1,181,1,failure,no
24491,46,admin.,divorced,secondary,no,-637,yes,no,cellular,17,nov,153,1,-1,0,unknown,no
24492,38,management,married,tertiary,no,425,yes,no,cellular,17,nov,240,1,181,1,failure,no
24493,40,blue-collar,married,primary,no,69,yes,no,cellular,17,nov,375,1,-1,0,unknown,no
24494,47,technician,married,secondary,no,80,no,yes,cellular,17,nov,74,1,145,1,failure,no
24495,41,management,married,primary,no,5310,yes,no,cellular,17,nov,984,1,-1,0,unknown,yes
24496,56,management,married,tertiary,no,935,yes,no,cellular,17,nov,140,1,-1,0,unknown,no
24497,33,admin.,married,tertiary,no,585,yes,no,cellular,17,nov,131,1,-1,0,unknown,no
24498,52,self-employed,married,tertiary,no,0,yes,no,cellular,17,nov,117,2,-1,0,unknown,no
24499,48,management,divorced,tertiary,no,757,yes,no,cellular,17,nov,90,1,-1,0,unknown,no
24500,45,management,divorced,tertiary,no,3150,yes,no,cellular,17,nov,101,2,-1,0,unknown,no
24501,32,technician,married,secondary,no,5,yes,no,cellular,17,nov,114,1,-1,0,unknown,no
24502,43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,no
24503,33,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,809,3,181,1,other,no
24504,46,management,married,tertiary,no,9678,yes,no,cellular,17,nov,318,1,-1,0,unknown,no
24505,40,blue-collar,single,secondary,no,677,yes,no,cellular,17,nov,619,1,171,5,other,no
24506,42,unemployed,married,unknown,no,970,yes,no,telephone,17,nov,725,1,119,10,success,no
24507,52,management,married,tertiary,no,0,yes,no,cellular,17,nov,164,2,-1,0,unknown,no
24508,54,technician,married,secondary,no,899,no,yes,cellular,17,nov,61,1,145,1,other,no
24509,55,retired,married,secondary,no,1504,yes,yes,cellular,17,nov,761,1,-1,0,unknown,yes
24510,50,management,married,tertiary,no,830,no,no,cellular,17,nov,71,1,138,2,failure,no
24511,51,technician,married,unknown,no,-174,yes,yes,cellular,17,nov,348,1,-1,0,unknown,no
24512,51,self-employed,divorced,tertiary,no,1357,yes,no,cellular,17,nov,233,3,-1,0,unknown,no
24513,38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,no
24514,54,management,married,tertiary,no,-1415,yes,yes,cellular,17,nov,135,1,-1,0,unknown,no
